source_key,source_name,source_country,source_scope_label,source_record_id,source_record_url,raw_payload_ref,raw_payload_sha256,record_name,organization_or_adscription,admin1_id,admin1_name,municipality_id,municipality_name,locality_id,locality_name,address_line,neighborhood,postal_code,phone,website,email,latitude,longitude,source_foundation_date,source_modified_at,raw_libreria_ce,role_class,role_class_basis,row_scope,evidence_state,strict_bookstore_promotion_eligible,promotion_status,promotion_blockers,notes,pass34_role_review_bucket,pass34_role_review_rule_id,pass34_role_review_triggers,pass34_candidate_strict_bookstore_review,pass34_candidate_strict_bookstore_promotion_eligible,pass34_promotion_status,pass34_promotion_blockers,pass34_notes,pass62_reclaim_score,pass62_reclaim_outcome,promotion_authority,promotion_caveat,pass64_hold_source,pass62_score_known_chain_bonus,pass62_score_named_candidate_bonus,pass62_score_website_present_bonus,pass62_score_raw_libreria_ce_bonus,pass62_score_explicit_libreria_signal_bonus,pass62_score_libros_signal_bonus,pass62_score_ambiguous_name_penalty,pass62_selection_basis,pass64_corroboration_status,pass64_external_evidence_type,pass64_external_evidence_url,pass64_external_evidence_note,pass64_decision_authority,pass64_promotion_caveat,pass65_hold_bucket,pass65_hold_subbucket,pass65_hold_rationale,pass65_future_action,pass65_review_priority,pass65_rule_id,pass65_promotion_status,pass65_can_promote_now,pass65_decision_authority
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,148,http://sic.gob.mx/ficha.php?table=libreria&table_id=148,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería del Centro de Investigaciones Multidisciplinarias sobre Chiapas y la Frontera Sur,Universidad Nacional Autónoma de México,7.0,Chiapas,78.0,San Cristóbal de las Casas,1.0,San Cristóbal de las Casas,María Adelina Flores 34-A,Barrio de Guadalupe,29230.0,967 678 28 91,https://www.cimsur.unam.mx/index.php/biblioteca/informacion,e: bicimsur@unam.mx,16.73837,-92.63357,2003-06-01,2023-09-22 05:36:57-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad;institution:centro de investigaciones;institution:unam;institution:biblioteca,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1108,http://sic.gob.mx/ficha.php?table=libreria&table_id=1108,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Unidad de Distribución Editorial,Universidad Autónoma de Chiapas (UACH),7.0,Chiapas,101.0,Tuxtla Gutiérrez,1.0,Tuxtla Gutiérrez,"Av. Central Poniente 118 PB, edif. Maciel",Centro,29000.0,"961 617 80 00, 961 61 7 80 01 exts. 5001 y 5002",,tienda@unach.mx,16.75397,-93.115,1975-04-23,2024-09-13 09:03:00-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1525,http://sic.gob.mx/ficha.php?table=libreria&table_id=1525,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Centro Librero La Prensa, Sucursal Universidad","Centro Librero La Prensa, S.A. de C.V.",8.0,Chihuahua,19.0,Chihuahua,1.0,Chihuahua,Av. Universidad s/n esq. División del Norte,Col. San Felipe,31240.0,(614) 413 99 59,,centrolibrero@prodigy.net.mx,28.6511,-106.08655,1970-01-01,2020-02-04 09:48:42-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2133,http://sic.gob.mx/ficha.php?table=libreria&table_id=2133,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Universitaria (UACH),Universidad Autónoma de Chihuahua,8.0,Chihuahua,19.0,Chihuahua,1.0,Chihuahua,"Plaza Cultural Los Laureles, antes CIDECH, Campus 1",Ciudad Universitaria,31170.0,614 439 18 20,https://www.instagram.com/editoresuach/,dporras@uach.mx,28.65213,-106.08586,2014-02-11,2026-02-19 12:20:01-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2249,http://sic.gob.mx/ficha.php?table=libreria&table_id=2249,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Universitaria,Universidad Autónoma de Cd. Juárez,8.0,Chihuahua,37.0,Juárez,1.0,Juárez,Anillo Envolvente José Reyes Estrada 445,"Zona Pronaf, Condominio la Plata",32315.0,656 639 8870,https://www.uacj.mx/CCF/libreria.html,librería@uacj.mx,31.74156,-106.45504,1973-01-01,2025-08-20 18:28:20-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,991,http://sic.gob.mx/ficha.php?table=libreria&table_id=991,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Universidad Autónoma Metropolitana, Unidad Azcapotzalco",Universidad Autónoma Metropolitana,9.0,Ciudad de México,2.0,Azcapotzalco,1.0,Azcapotzalco,Av. San Pablo 180 edif. D-PB,Col. Reynosa Tamaulipas,2200.0,(55) 5318 9281,http://www.azc.uam.mx,libreria@correo.azc.uam.mx,19.50332,-99.18621,1983-01-01,2017-10-18 07:56:44-05,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad;institution:uam,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,801,http://sic.gob.mx/ficha.php?table=libreria&table_id=801,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Institucional de la ANUIES,Asociación Nacional de Universidades e Instituciones de Educación Superior (ANUIES),9.0,Ciudad de México,14.0,Benito Juárez,1.0,Benito Juárez,Miguel Laurent 961,Col. Santa Cruz Atoyac,3310.0,55 5420 4994,http://publicaciones.anuies.mx/,libreria@anuies.mx; carolina.hernandez@anuies.mx,19.37387,-99.15901,1974-01-01,2025-05-13 08:28:52-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,217,http://sic.gob.mx/ficha.php?table=libreria&table_id=217,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Dr. Luis Felipe Bojalil Jaber, Unidad Xochimilco",Universidad Autónoma Metropolitana,9.0,Ciudad de México,3.0,Coyoacán,1.0,Coyoacán,"Calz. del Hueso 1100 edif. A, PB",Col. Villa Quietud,4960.0,(55) 5483 7328,http://libreria.xoc.uam.mx/,libreria@correo.xoc.uam.mx,19.30134,-99.10273,1978-01-01,2025-12-08 18:10:15-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad;institution:uam,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,705,http://sic.gob.mx/ficha.php?table=libreria&table_id=705,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería UNAM Sucursal Julio Torri,Universidad Nacional Autónoma de México,9.0,Ciudad de México,3.0,Coyoacán,1.0,Coyoacán,"Centro Cultural Universitario, Cto. Mario de la Cueva s/n a un costado de la Sala Nezahualcóyotl",Ciudad Universitaria,4520.0,55 5622 7035,http://culturaunam.mx/360/librerias-juliotorrigeneral.php,claudia.anduiza@gmail.com,19.31398,-99.1855,2002-01-01,2020-04-13 09:38:31-05,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad;institution:unam,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,721,http://sic.gob.mx/ficha.php?table=libreria&table_id=721,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Instituto Mexicano de Contadores Públicos, Sucursal Universidad",Instituto Mexicano de Contadores Públicos A.C.,9.0,Ciudad de México,3.0,Coyoacán,1.0,Coyoacán,Universidad 2074,Col. Copilco,4360.0,(55) 5659 5201,http://www.imcp.org.mx,libuniversidad@imcp.org.mx,19.33689,-99.18453,2000-01-01,2017-10-19 11:42:28-05,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad;institution:instituto,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,931,http://sic.gob.mx/ficha.php?table=libreria&table_id=931,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Henrique González Casanova,Universidad Nacional Autónoma de México,9.0,Ciudad de México,3.0,Coyoacán,1.0,Coyoacán,"Corredor Comercial, Torre de Rectoría, Av. Insurgentes Sur 3000",Ciudad Universitaria,4510.0,55 5622 0271,http://www.libros.unam.mx,lcentral@unam.mx,19.33174,-99.18783,1956-07-21,2025-04-21 13:02:05-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad;institution:unam,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1487,http://sic.gob.mx/ficha.php?table=libreria&table_id=1487,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería de Porrúa Hermanos y Compañía, sucursal Facultad de Derecho (UNAM)","Librería de Porrúa Hermanos y Compañía, S.A. de C.V.",9.0,Ciudad de México,3.0,Coyoacán,1.0,Coyoacán,"Cto. Universitario 1, Facultad de Derecho a un costado del Auditorio Benito Juárez y la Biblioteca Antonio Caso",Ciudad Universitaria,4510.0,55 5550 3650,https://porrua.mx/sucursales/,frankalpizar@hotmail.com,19.3347,-99.18681,2007-02-01,2023-04-26 09:17:42-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:unam;institution:facultad,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1823,http://sic.gob.mx/ficha.php?table=libreria&table_id=1823,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería de la UNAM, Sucursal Casa de las Humanidades",Universidad Nacional Autónoma de México,9.0,Ciudad de México,3.0,Coyoacán,1.0,Coyoacán,Pte. Carranza 162 esq. Tres Cruces,Col. del Carmen,4000.0,55 5554 8513,http://www.libros.unam.mx,lib_coyoacan@libros.unam.mx,19.34773,-99.16549,2000-01-01,2024-10-16 11:34:13-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:universidad;institution:unam,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1824,http://sic.gob.mx/ficha.php?table=libreria&table_id=1824,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Jaime García Terrés,UNAM,9.0,Ciudad de México,3.0,Coyoacán,1.0,Coyoacán,Av. Universidad 3000 entrada principal entre módulo de vigilancia e imprenta,Ciudad Universitaria,4510.0,55 5622 2406,http://www.libros.unam.mx,lterres@unam.mx,19.33633,-99.18653,2003-08-29,2026-01-16 14:30:44-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:unam,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,university_or_campus,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as institutional/campus outlet; consider separate institutional bookstore annex if project scope later admits it.,low,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
