source_key,source_name,source_country,source_scope_label,source_record_id,source_record_url,raw_payload_ref,raw_payload_sha256,record_name,organization_or_adscription,admin1_id,admin1_name,municipality_id,municipality_name,locality_id,locality_name,address_line,neighborhood,postal_code,phone,website,email,latitude,longitude,source_foundation_date,source_modified_at,raw_libreria_ce,role_class,role_class_basis,row_scope,evidence_state,strict_bookstore_promotion_eligible,promotion_status,promotion_blockers,notes,pass34_role_review_bucket,pass34_role_review_rule_id,pass34_role_review_triggers,pass34_candidate_strict_bookstore_review,pass34_candidate_strict_bookstore_promotion_eligible,pass34_promotion_status,pass34_promotion_blockers,pass34_notes,pass62_reclaim_score,pass62_reclaim_outcome,promotion_authority,promotion_caveat,pass64_hold_source,pass62_score_known_chain_bonus,pass62_score_named_candidate_bonus,pass62_score_website_present_bonus,pass62_score_raw_libreria_ce_bonus,pass62_score_explicit_libreria_signal_bonus,pass62_score_libros_signal_bonus,pass62_score_ambiguous_name_penalty,pass62_selection_basis,pass64_corroboration_status,pass64_external_evidence_type,pass64_external_evidence_url,pass64_external_evidence_note,pass64_decision_authority,pass64_promotion_caveat,pass65_hold_bucket,pass65_hold_subbucket,pass65_hold_rationale,pass65_future_action,pass65_review_priority,pass65_rule_id,pass65_promotion_status,pass65_can_promote_now,pass65_decision_authority
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,837,http://sic.gob.mx/ficha.php?table=libreria&table_id=837,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Centro Cultural Heritage,"Centro Cultural Heritage, S.A. de C.V.",9.0,Ciudad de México,4.0,Cuajimalpa de Morelos,1.0,Cuajimalpa de Morelos,Prol. Bosques de Reforma 1335,Col. Lomas del Chamizal,5129.0,(55) 5596 9960,,,19.38983,-99.26057,1980-01-01,2025-12-19 17:42:46-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,381,http://sic.gob.mx/ficha.php?table=libreria&table_id=381,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Francisco Javier Clavijero,Secretaría de Cultura/INAH,9.0,Ciudad de México,15.0,Cuauhtémoc,1.0,Cuauhtémoc,Córdoba 43 entre Durango y Puebla,Col. Roma,6700.0,55 4040 4300 ext. 415120,,hugo_balbuena@inah.gob.mx,19.42198,-99.15951,1997-01-01,2023-12-20 04:20:42-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:secretaria de cultura;institution:secretaria ;institution:inah,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,696,http://sic.gob.mx/ficha.php?table=libreria&table_id=696,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería del Museo José Luis Cuevas,"Fundación Maestro José Luis Cuevas Novelo, S.C.",9.0,Ciudad de México,15.0,Cuauhtémoc,1.0,Cuauhtémoc,Academia 13,Centro Histórico,6060.0,55 5522 01 56,http://www.museojoseluiscuevas.com.mx/cont_serv.html,jlcuevas@prodigy.net.mx,19.43356,-99.12892,1993-07-07,2025-06-26 12:13:51-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,723,http://sic.gob.mx/ficha.php?table=libreria&table_id=723,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería del Museo Franz Mayer,Banco de México Fideicomiso Cultural Franz Mayer,9.0,Ciudad de México,15.0,Cuauhtémoc,1.0,Cuauhtémoc,"Plaza de la Santa Veracruz, Av. Hidalgo 45",Col. Guerrero,6300.0,(55) 5512 8393,,libreria@franzmayer.org.mx,19.43709,-99.14302,1992-01-01,2017-10-23 12:08:54-05,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1071,http://sic.gob.mx/ficha.php?table=libreria&table_id=1071,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Centro Cultural Alpha y Omega, Casa Matriz",Particular,9.0,Ciudad de México,15.0,Cuauhtémoc,1.0,Cuauhtémoc,Insurgentes Centro 59,Col. San Rafael,6470.0,"55 7894 7742, 55 1380 5168",https://www.facebook.com/libreriaesotericaalphayomega/?locale=es_LA,ccalphayomega@gmailcom.mx,19.43706,-99.15708,1992-09-30,2026-02-16 14:25:29-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1109,http://sic.gob.mx/ficha.php?table=libreria&table_id=1109,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Estación de Lectura,Secretaría de Cultura de la Ciudad de México,9.0,Ciudad de México,15.0,Cuauhtémoc,1.0,Cuauhtémoc,Pasaje metro Zócalo-Pino Suárez local 2-A,Centro,6090.0,(55) 5522 8149,https://www.facebook.com/estaciondelecturacdmx/?locale=es_LA,estaciondelecturacdmx@gmail.com; libreria.el@fondodeculturaeconomica.com,19.42608,-99.13301,1998-01-01,2026-01-09 18:10:20-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:secretaria de cultura;institution:secretaria ,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1280,http://sic.gob.mx/ficha.php?table=libreria&table_id=1280,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Fondo de Cultura Económica/ Educal, sucursal Secretaría de Cultura (Reforma)","Educal, S.A. de C.V.",9.0,Ciudad de México,15.0,Cuauhtémoc,1.0,Cuauhtémoc,Av. Paseo de la Reforma 175-PB esq. Río Támesis,Col. Cuauhtémoc,6500.0,55 5546 7178,https://www.fondodeculturaeconomica.com/LibreriasEstado/9,reforma@educal.com.mx,19.43088,-99.16059,2006-08-15,2025-12-30 11:02:01-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:secretaria de cultura;institution:secretaria ,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2137,http://sic.gob.mx/ficha.php?table=libreria&table_id=2137,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Museo del Estanquillo","FCE/Educal, S.A. de C.V.",9.0,Ciudad de México,15.0,Cuauhtémoc,1.0,Cuauhtémoc,Isabel la Católica 26 azotea,Centro Histórico,6000.0,55 5512 6443,https://www.fondodeculturaeconomica.com/LibreriasEstado/9,libreria.estanquillo@fondodeculturaeconomica.com,19.43328,-99.13619,2014-12-09,2025-12-04 10:28:07-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2264,http://sic.gob.mx/ficha.php?table=libreria&table_id=2264,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Tienda del Museo Nacional de las Culturas,Secretaría de Cultura/INAH,9.0,Ciudad de México,15.0,Cuauhtémoc,1.0,Cuauhtémoc,Moneda 13,Centro Histórico,6060.0,55 5542 0165,,tienda_zacatecas@inah.gob.mx,19.43337,-99.13041,1000-01-01,2024-07-10 12:47:40-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo;institution:secretaria de cultura;institution:secretaria ;institution:inah,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2266,http://sic.gob.mx/ficha.php?table=libreria&table_id=2266,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Tienda del Templo Mayor,Secretaría de Cultura/INAH,9.0,Ciudad de México,15.0,Cuauhtémoc,1.0,Cuauhtémoc,Seminario 8,Centro,6060.0,"55 4166 0780 al 84 exts. 412901, 412902",,tienda_templomayor@inah.gob.mx,19.43441,-99.13207,1000-01-01,2025-06-03 08:04:42-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:secretaria de cultura;institution:secretaria ;institution:inah,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,26,http://sic.gob.mx/ficha.php?table=libreria&table_id=26,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería y Tienda del Museo Nacional de Antropología,Secretaría de Cultura/INAH,9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Paseo de la Reforma esq. Calz. Gandhi s/n,Col. Chapultepec Polanco,11560.0,55 5553 3822,https://www.tiendadelmuseo.com.mx/,tienda@patronatomna.org; atención.mna@inah.gob.mx,19.42563,-99.18564,1997-01-01,2024-05-21 16:26:20-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo;institution:secretaria de cultura;institution:secretaria ;institution:inah,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1203,http://sic.gob.mx/ficha.php?table=libreria&table_id=1203,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Centro Cultural del Bosque","Educal, S.A. de C.V.",9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Paseo de la Reforma s/n esq. Campo Marte,Col. Chapultepec Polanco,11560.0,55 5280 1333,https://www.fondodeculturaeconomica.com/LibreriasEstado/9,del_bosque@educal.com.mx,19.42414,-99.19559,2000-01-01,2025-12-23 11:28:55-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2108,http://sic.gob.mx/ficha.php?table=libreria&table_id=2108,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Centro Cultural Trillas Poli Casco de Sto. Tomás,"Editorial Trillas, S.A. de C.V.",9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Av. de los Maestros 203,Col. Agricultura,11360.0,55 5342 0496,https://etrillas.mx/,cct.politecnicocasco.ase@trillas.mx,19.45156,-99.16643,2009-01-01,2024-09-13 14:06:10-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:centro cultural,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2127,http://sic.gob.mx/ficha.php?table=libreria&table_id=2127,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería del Museo Jumex,Fundación Jumex,9.0,Ciudad de México,16.0,Miguel Hidalgo,1.0,Miguel Hidalgo,Miguel de Cervantes Saavedra 303,Col. Ampliación Granada,11529.0,55 5395 2615,http://www.fundacionjumex.org/,libreria@fundacionjumex.org,19.44048,-99.20373,2013-01-01,2025-06-18 16:39:29-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,0.0,held_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.,institutional_bookstore_hold,R20_institutional_bookstore_hold,institution:museo,False,0.0,staged_not_promoted_role_review_only,source_scope_mixed_librerias_y_puntos_de_venta;classification_is_review_layer_not_promotion;row_level_external_corrob_not_completed,Pass34 assigns conservative review buckets only. Do not promote without later promotion proof and source-scope decision.,,hold_not_strict_subset_candidate,PASS34 hold or ambiguous role bucket carried forward,Not part of Pass43 reclaimed strict subset.,pass62_other_hold_559,,,,,,,,,,,,,,,institutional_bookstore_hold,museum_or_cultural_center,Institutional owner/setting signal in SIC row; public bookstore status not established by SIC alone.,Retain as museum/cultural-center outlet; review only if direct public bookstore/inventory evidence appears.,medium,P65_INST,held_not_promoted_pass65_triage,False,Pass65 deterministic hold-bucket triage from Pass64 active held rows; no new raw source payloads; no source-wide SIC promotion.
