source_key,source_name,source_country,source_scope_label,source_record_id,source_record_url,raw_payload_ref,raw_payload_sha256,record_name,organization_or_adscription,admin1_id,admin1_name,municipality_id,municipality_name,locality_id,locality_name,address_line,neighborhood,postal_code,phone,website,email,latitude,longitude,source_foundation_date,source_modified_at,raw_libreria_ce,role_class,role_class_basis,row_scope,evidence_state,strict_bookstore_promotion_eligible,promotion_status,promotion_blockers,notes
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1657,http://sic.gob.mx/ficha.php?table=libreria&table_id=1657,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Editores Mexicanos Unidos, Casa Matriz","Editores Mexicanos Unidos, S.A.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Luis González Obregón 5,Centro,06020,55 8844 1107 Ext. 130,https://editoresmexicanosunidos.mx/,contacto@editoresmexicanosunidos.mx,19.43672,-99.13329,1942-01-01,2025-12-10 17:40:30-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,855,http://sic.gob.mx/ficha.php?table=libreria&table_id=855,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Correo de la UNESCO,"Correo de la UNESCO, S.A.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Guanajuato 72,Col. Roma,06700,"55 5574 7579, ext. 229",https://shop.unesco.org/es/collections/librairie?srsltid=AfmBOop-oJzrH4NZHIwJ7yg_KWo8wtPEmUrOcorFWdlHrRYQ5NxCeTd_,shop@unesco.org,19.41707,-99.15775,1979-09-01,2026-02-24 12:34:42-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2370,http://sic.gob.mx/ficha.php?table=libreria&table_id=2370,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Editorial Menphis,"Editorial Memphis, S.A.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Guerrero 94-A,Col. Buenavista,06350,55 5546 9191,,,19.44241,-99.14833,1987-01-01,2025-06-30 12:02:57-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,430,http://sic.gob.mx/ficha.php?table=libreria&table_id=430,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Época,"Editorial Época, S.A. de C.V.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Pasaje metro Zócalo-Pino Suárez, local 29",Centro,06090,55 5522 3130,https://reportedelectura.net/libreria-epoca/,editorialepoca4@hotmail.com,19.42932,-99.13276,2004-02-01,2023-10-26 07:46:40-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,696,http://sic.gob.mx/ficha.php?table=libreria&table_id=696,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería del Museo José Luis Cuevas,"Fundación Maestro José Luis Cuevas Novelo, S.C.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Academia 13,Centro Histórico,06060,55 5522 01 56,http://www.museojoseluiscuevas.com.mx/cont_serv.html,jlcuevas@prodigy.net.mx,19.43356,-99.12892,1993-07-07,2025-06-26 12:13:51-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2498,http://sic.gob.mx/ficha.php?table=libreria&table_id=2498,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,La Cháchara Periférica,,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Marcos Carrillo 61,Col. Vista Alegre,06860,55 7006 09 41,https://www.facebook.com/p/Librer%C3%ADa-La-Ch%C3%A1chara-Perif%C3%A9rica-100061611524836/,,19.40895,-99.13305,2019-06-01,2025-01-24 14:11:32-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1912,http://sic.gob.mx/ficha.php?table=libreria&table_id=1912,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Morgana,Privada,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Colima 143-A,Col. Roma Norte,06700,55 5207 5843,http://www.libreria-morgana.com,info@libreria-morgana.com,19.42038,-99.15869,2000-08-18,2025-08-12 10:53:46-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1504,http://sic.gob.mx/ficha.php?table=libreria&table_id=1504,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería de Porrúa Hermanos y Comapañía, Sucursal Alameda","Librería de Porrúa Hermanos y Compañía, S.A. de C.V.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Centro Comercial Parque Alameda, Av. Juárez 76 local B-2",Centro,06010,"55 5521 6075, 55 5521 7640",https://porrua.mx/sucursales/,parque_alameda@porrua.com,19.43497,-99.14687,2004-06-18,2023-04-26 06:56:02-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2512,http://sic.gob.mx/ficha.php?table=libreria&table_id=2512,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Tina Modotti","FCE/Educal, S.A. de C.V.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,República de Argentina 28,Centro,06010,55 3601 1000 ext. 51308,https://www.fondodeculturaeconomica.com/LibreriasEstado/9,agutierrez@fondodeculturaeconomica.com,19.4369,-99.13186,1000-01-01,2025-12-04 11:13:25-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,878,http://sic.gob.mx/ficha.php?table=libreria&table_id=878,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Editorial Esfinge, Pasaje Zócalo-Pino Suárez","Editorial Esfinge, S. de R.L. de C.V.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Pasaje Zócalo-Pino Suárez, local 2",Centro,06090,55 5359 1111,http://www.esfinge.com.mx,contacto@esfinge.com.mx,19.42942,-99.13283,1997-02-27,2024-11-19 12:06:44-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,835,http://sic.gob.mx/ficha.php?table=libreria&table_id=835,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Médica Roma,Particular,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Baja California 22,Col. Roma Sur,06760,(55) 5584 6722,,medica.roma@hotmail.com,19.4064,-99.15655,2004-01-01,2017-10-25 11:31:59-05,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,920,http://sic.gob.mx/ficha.php?table=libreria&table_id=920,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Buenavista","Sanborn Hermanos, S.A.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Insurgentes Nte. 70,Col. Santa María La Rivera,06400,"(55)  5591 0444, 5535 6776",http://www.sanborns.com.mx,sanborns@sanborns.com.mx,19.44098,-99.15466,1930-06-19,2025-03-24 13:45:31-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,924,http://sic.gob.mx/ficha.php?table=libreria&table_id=924,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Peralvillo","Sanborn Hermanos, S.A.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Calz. de los Misterios 2,Col. Ex-Hipódromo de Peralvillo,06950,"55 5583 0252, 55 5583 0363",https://www.sanborns.com.mx/,sanborns@sanborns.com.mx,19.45461,-99.13108,1930-06-19,2024-11-08 11:44:33-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2159,http://sic.gob.mx/ficha.php?table=libreria&table_id=2159,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Gallardo Ediciones,"Gallardo Ediciones, S.A. de C.V.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Niños Héroes 180, Local 8, Plaza Niños Héroes",Col. Doctores,,(55) 4398 2632,https://gallardoediciones.com/,libreria@gallardoediciones.com; info@gallardoediciones.com,19.41872,-99.15037,2015-12-01,2026-01-08 18:56:23-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,444,http://sic.gob.mx/ficha.php?table=libreria&table_id=444,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería del Fondo de Cultura Económica (FCE)/Educal, sucursal Palacio de Bellas Artes","Educal, S.A. de C.V.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. Juárez s/n esq. Eje Central Lázaro Cárdenas,Centro Histórico,06050,55 5521 9760,https://www.fondodeculturaeconomica.com/LibreriasEstado/9,bellas_artes@educal.com.mx,19.43511,-99.14149,1988-01-01,2025-12-30 10:46:58-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,783,http://sic.gob.mx/ficha.php?table=libreria&table_id=783,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería de Carsa,Particular,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Av. 5 de Mayo 27-D,Centro Histórico,06000,55 5518 3513,https://www.facebook.com/libreriadecarsa/?locale=es_LA,libreriadecarsa@gmail.com,19.43435,-99.13807,1998-01-01,2026-02-24 13:12:32-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,137,http://sic.gob.mx/ficha.php?table=libreria&table_id=137,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Planeta,"Editorial Planeta Mexicana, S.A.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Pasaje metro Zócalo-Pino Suárez local 7,Centro,06090,(55) 5522 5203,http://www.planetadelibros.com.mx/,lguzman@planeta.com.mx,19.42678,-99.13295,1998-01-01,2025-12-09 17:01:54-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2385,http://sic.gob.mx/ficha.php?table=libreria&table_id=2385,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librerías IMCP  (Río Rhin),Instituto Mexicano de Contadores Públicos A.C.,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Río Rhin 29 Local B,Col. Cuauhtémoc,06500,55 5211 5176,http://tienda.imcp.org.mx/,libriorhin@imcp.org.mx,19.43246,-99.16582,1000-01-01,2025-12-10 17:19:03-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,923,http://sic.gob.mx/ficha.php?table=libreria&table_id=923,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Plaza Insurgentes","Sanborn Hermanos, S.A.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,San Luis Potosí 214-101,Col. Roma Norte,06700,55 5584 0724,http://www.sanborns.com.mx,sanborns@sanbonrs.com.mx,19.41259,-99.16556,1930-06-19,2024-10-17 10:29:09-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2167,http://sic.gob.mx/ficha.php?table=libreria&table_id=2167,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Politécnica Tresguerras (IPN),IPN/Dirección de Publicaciones,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Tresguerras 27 esq. Tolsá,Centro Histórico,06040,(55) 5729 6300 ext. 65157,http://www.publicaciones.ipn.mx/Librerias/Paginas/Tresguerras.aspx,libreriatresguerras@ipn.mx,19.42781,-99.15142,1983-01-01,2025-12-05 17:17:18-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1109,http://sic.gob.mx/ficha.php?table=libreria&table_id=1109,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Estación de Lectura,Secretaría de Cultura de la Ciudad de México,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Pasaje metro Zócalo-Pino Suárez local 2-A,Centro,06090,(55) 5522 8149,https://www.facebook.com/estaciondelecturacdmx/?locale=es_LA,estaciondelecturacdmx@gmail.com; libreria.el@fondodeculturaeconomica.com,19.42608,-99.13301,1998-01-01,2026-01-09 18:10:20-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2410,http://sic.gob.mx/ficha.php?table=libreria&table_id=2410,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería Casa Tomada,"CT Espacio Cultural, S.A. de C.V.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Pachuca 146-A,Col. Condesa,06140,55 5219 5708 ext. 102,https://www.casatomada.com.mx/,apoyo@casatomada.com.mx,19.41302,-99.17886,2018-02-01,2026-04-30 17:14:30-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,2264,http://sic.gob.mx/ficha.php?table=libreria&table_id=2264,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Tienda del Museo Nacional de las Culturas,Secretaría de Cultura/INAH,9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Moneda 13,Centro Histórico,06060,55 5542 0165,,tienda_zacatecas@inah.gob.mx,19.43337,-99.13041,1000-01-01,2024-07-10 12:47:40-06,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,667,http://sic.gob.mx/ficha.php?table=libreria&table_id=667,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería Sanborns, Sucursal Centro Histórico","Sanborns Hermanos, S.A.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Tacuba 2 esq. Eje Central Lázaro Cárdenas,Centro,06010,55 5521 1558,https://www.sanborns.com.mx/localizador-tiendas/,sanborns@sanborns.com.mx,19.43658,-99.14033,1930-06-19,2024-02-23 05:21:15-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1507,http://sic.gob.mx/ficha.php?table=libreria&table_id=1507,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,"Librería de Porrúa Hermanos y Compañía, Sucursal Pasaje Zócalo-Pino Suárez local 24","Librería de Porrúa Hermanos y Compañía, S.A. de C.V.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,"Pasaje Zócalo-Pino Suárez s/n, local 24",Centro,06020,55 5522 1078,https://porrua.mx/sucursales/sucursal-Pasaje-Zocalo---Pino-Suarez-Local-24/,pasaje_zocalo@porrua.com,19.42933,-99.13262,1997-02-27,2024-02-23 08:36:57-06,t,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
MX_SIC_LIBRERIAS_Y_PUNTOS_DE_VENTA,Sistema de Información Cultural — Directorio de librerías y puntos de venta,Mexico,librerías y puntos de venta,1573,http://sic.gob.mx/ficha.php?table=libreria&table_id=1573,raw/mexico_sic/0_libreria_directorio.csv,2cf2584f63ecd2cb441ba54d899233dfa90d10183a5451f3898d13ad73c4be87,Librería del Colegio Nacional de Economistas,"Federación de Colegios de Economistas de la República Mexicana, A.C.",9,Ciudad de México,15,Cuauhtémoc,1,Cuauhtémoc,Antonio Caso 86,Col. San Rafael,06470,55 5703 2537,http://www.federacioneconomistas.org/contacto/,comunicacion@federacioneconomistas.org,19.43458,-99.16036,1983-01-01,2020-06-11 10:20:48-05,f,bookstore_or_sales_point_unclassified,source_scope_label_only; no per-row pure-bookstore assertion made,official_sic_librerias_y_puntos_de_venta,raw_csv_payload_saved_and_normalized,false,staged_not_promoted,mixed_bookstore_sales_point_scope;needs_role_classification_before_strict_bookstore_promotion,Do not merge into pure bookstore registry without further role/scope classification.
